"N","a","t","H_A","rho_f","P_obs_f","w_f","m_eff","sigma","kF_over_m"
-2.763102111592855,0.06309573444801933,0.023116072851758734,29.10200166303461,645.0749567566972,-25.280233783575234,-0.03918960660119096,11494.470892628236,0.05392111796430747,0.00006405469696177602
-2.730208038835797,0.06520572293428614,0.024273916837419925,27.739645286228985,586.7746128004113,-24.063152056545196,-0.04100919080616422,11518.184053813698,0.048854181908581464,0.00006185434857752541
-2.697313966078739,0.06738627168030946,0.025488579158764353,26.44306440258671,533.8411707200096,-22.90466503239049,-0.04290539263110449,11543.096594717514,0.04426338288319161,0.00005972363151420614
-2.6644198933216816,0.06963974029624319,0.02676274975479183,25.209069617309616,485.7756761700059,-21.801951751694123,-0.04488069868707082,11569.269178348592,0.04010397856872038,0.0000576602999325168
-2.6315258205646237,0.07196856730011521,0.028099236808166072,24.034626518370708,442.1258027087629,-20.752327066025405,-0.04693760676007272,11596.765535969032,0.03633543105544052,0.000055662182635362674
-2.598631747807566,0.07437527275659046,0.029500971093259803,22.916848089722805,402.48148264881326,-19.753235099537434,-0.04907861839888221,11625.652622282241,0.032921011757386605,0.00005372718076533767
-2.565737675050508,0.07686246100397738,0.030971010405844043,21.852987499415256,366.47094787437703,-18.80224302534249,-0.051306230778729374,11656.000778470237,0.029827443452420988,0.000051853265579485995
-2.5328436022934504,0.07943282347242815,0.03251254406843572,20.840431243836054,333.75714213054624,-17.89703514151147,-0.05362292781890851,11687.883903477183,0.027024575959586024,0.000050038476298548824
-2.4999495295363925,0.08208914159638256,0.03412889750450005,19.876692630261527,304.03446990462135,-17.035407232272938,-0.05603117053673919,11721.379633956183,0.024485092292866405,0.00004828091802793765
-2.4670554567793346,0.0848342898244072,0.035823536873851744,18.95940558080923,277.02585029637066,-16.215261200681777,-0.058533386625595395,11756.56953331758,0.02218424242751118,0.00004657875974770593
-2.4341613840222767,0.08767123872968682,0.03760007376071617,18.086318741755196,252.48004724246104,-15.434599959688219,-0.06113195925088726,11793.539290339031,0.020099602084179314,0.00004493023236881579
-2.401267311265219,0.09060305822453377,0.03946226990500319,17.255289882996678,230.16925014990255,-14.691522569167407,-0.0638292150649978,11832.378927821017,0.018210854179998483,0.00004333362685301611
-2.3683732385081613,0.09363292088239415,0.04141404196641906,16.46428057321811,209.8868814302609,-13.98421960706823,-0.06662741145027097,11873.183021795887,0.016499590816540496,0.000041787292393662876
-2.3354791657511034,0.09676410537094535,0.043459466310103265,15.711351117054368,191.4456096343612,-13.310968763410413,-0.06952872300823619,11916.050931824182,0.014949133874871292,0.00004028963465482311
-2.302585092994046,0.1,0.04560278380153559,14.99465574124265,174.6755488877497,-12.670130646401317,-0.07253522732333544,11961.087042939034,0.013544372469179515,0.000038839114066009525
-2.269691020236988,0.10334410638805562,0.04784840459752547,14.31243801741558,159.4226271397805,-12.06014479046042,-0.07564889004047198,12008.401019827801,0.012271615674792924,0.00003743424416989587
-2.23679694747993,0.10680004325145757,0.05020091291918087,13.663026509814522,145.54710738151454,-11.479525856431092,-0.07887154930767842,12058.108073869857,0.011118459095257261,0.000036073590020362874
-2.203902874722872,0.11037155032027572,0.05266507179187176,13.044830636795943,132.9222474756549,-10.926860014727156,-0.08220489964803254,12110.32924368079,0.010073663968028992,0.000034755766628222596
-2.1710088019658147,0.11406249238513208,0.05524582773636728,12.456336735566568,121.4330855899921,-10.400801502607255,-0.08565047533853028,12165.191689846162,0.00912704763053565,0.000033479437451966363
-2.138114729208757,0.11787686347935873,0.05794831539455183,11.896104320116567,110.97533944743034,-9.90006934719393,-0.08920963338781811,12222.829004562487,0.00826938427907669,0.000032243312930878526
-2.105220656451699,0.12181879120101156,0.060777862072430563,11.362762522825786,101.45440871250695,-9.42344424625797,-0.09288353621932136,12283.381536939442,0.007492315053352598,0.00003104614905785738
-2.072326583694641,0.12589254117941673,0.06373999218253716,10.855006710697355,92.78447083718866,-8.969765599172698,-0.09667313418117326,12346.996734755428,0.006788266570298431,0.000029886745989286245
-2.0394325109375835,0.13010252169108313,0.06684043156737524,10.371595267627493,84.88766159739436,-8.537928680808523,-0.10057914801920514,12413.829503498657,0.006150377113245556,0.00002876394668930406
-2.0065384381805256,0.1344532884299761,0.07008511168517964,9.91134653455096,77.69333237500614,-8.126881951486155,-0.10460205146382115,12484.042583568062,0.005572429757044861,0.00002767663560583752
-1.9736443654234677,0.13894954943731377,0.0734801736390951,9.47313589970987,71.13737698611061,-7.735624496438155,-0.10874205409553568,12557.806946552517,0.005048791777383197,0.000026623737375777522
-1.94075029266641,0.14359617019622148,0.07703197203085793,9.05589303168044,65.16162153212063,-7.363203588543879,-0.11299908466695043,12635.302211553319,0.004574359753771043,0.000025604215556713698
-1.907856219909352,0.14839817889675652,0.08074707862025247,8.65859924815892,59.71327136285278,-7.008712368402983,-0.11737277507061948,12716.717082563715,0.004144509831170458,0.00002461707138268424
-1.8749621471522944,0.15336077187700115,0.0846322857720171,8.280285013855368,54.744409795537315,-6.6712876360984446,-0.12186244515220397,12802.24980797048,0.0037550526555088747,0.00002366134254145603
-1.8420680743952365,0.15848931924611134,0.08869460967251365,7.920027561173131,50.21154373652253,-6.35010774927197,-0.12646708857614894,12892.108663296478,0.0034021925438764227,0.000022736101970924774
-1.8091740016381788,0.16378937069540642,0.09294129329936601,7.576948627663777,46.07519180799808,-6.044390622393546,-0.13118535995642486,12986.512458359677,0.003082490491476022,0.000021840456672318604
-1.7762799288811209,0.16926666150378758,0.09737980912843387,7.250212304542685,42.29951099484028,-5.753391822353291,-0.13601556346727253,13085.691070083598,0.002792830654788835,0.000020973546538003426
-1.7433858561240632,0.17492711874398423,0.10201786156392653,6.939022990830408,38.851958200693765,-5.476402755738332,-0.14095564314800846,13189.886002256586,0.002530389984297138,0.000020134543191826504
-1.7104917833670055,0.18077686769634344,0.10686338907918994,6.642623447949995,35.70298344129217,-5.212748943380654,-0.14600317511146327,13299.350973602963,0.0022926107108025397,0.00001932264884009788
-1.6775977106099476,0.1868222384771037,0.11192456605772026,6.360292949861587,32.82575171008335,-4.961788377974404,-0.15115536185726564,13414.352535598004,0.0020771754171888556,0.00001853709513149906
-1.6447036378528899,0.19306977288832503,0.11720980432627048,6.091345524053478,30.195890829452814,-4.72290996076338,-0.15640902887874714,13535.170721531194,0.0018819844526769022,0.000017777142024425944
-1.611809565095832,0.19952623149688797,0.12272775437451632,5.835128278934097,27.791262852940793,-4.495532013491999,-0.16176062373561031,13662.099728398203,0.0017051354694486195,0.000017042076660518974
-1.5789154923387743,0.20619860095022202,0.12848730625862426,5.591019813382862,25.59175681227777,-4.279100861996288,-0.1672062177436513,13795.448633282045,0.0015449048822027051,0.00001633121224340788
-1.5460214195817163,0.2130941015366797,0.13449759018919885,5.3584287044201115,23.579100810044224,-4.073089487985898,-0.17274151040784572,13935.542145967835,0.0013997310699450105,0.000015643886922001068
-1.5131273468246587,0.22022019499873752,0.14076797680745753,5.136792069148069,21.736691646307417,-3.876996245734174,-0.17836183669619243,14082.721399623779,0.0012681991562969086,0.000014979462677978687
-1.4802332740676007,0.22758459260747885,0.147308077157056,4.925574197296596,20.04944033752646,-3.6903436405513887,-0.18406217721919085,14237.344781473754,0.0011490272199892232,0.000014337324217502055
-1.447339201310543,0.23519526350709588,0.1541277423627322,4.724265250880007,18.503632040001047,-3.5126771660666662,-0.1898371713441437,14399.788805484166,0.001041053801148014,0.000013716877867527087
-1.4144451285534851,0.2430604433384409,0.16123706303080862,4.532380027635035,17.086799029667183,-3.343564197487342,-0.19568113323519715,14570.449029190153,0.0009432265816074079,0.000013117550477501628
-1.3815510557964275,0.251188643150958,0.16864636839053998,4.349456785065606,15.787605516472963,-3.182592938140804,-0.20158807076982327,14749.741016893613,0.0008545921289268462,0.000012538788327631141
-1.3486569830393695,0.2595886586126394,0.17636622519926815,4.175056122068203,14.595743186129251,-3.029371416733605,-0.20755170724108812,14938.101351578487,0.0007742866041570553,0.000011980056045307979
-1.3157629102823118,0.2682695795279726,0.18440743643828506,4.008759915252439,13.501836465838448,-2.883526532886138,-0.2135655057133796,15135.988698007357,0.00070152734279184,0.000011440835531709542
-1.282868837525254,0.2772407996741774,0.19278103983015002,3.8501703072059112,12.497356604669244,-2.744703148618707,-0.21962269585819733,15343.884919588028,0.0006356052268529335,0.00001092062490097211
-1.2499747647681962,0.28651202696637806,0.20149830621189457,3.6989087440806285,11.574543744481783,-2.6125632235767404,-0.22571630305706797,15562.29625172974,0.0005758777737655929,0.00001041893743473162
-1.2170806920111383,0.29609329396270834,0.21057073780201402,3.5546150600009256,10.726336234544615,-2.4867849918893796,-0.2318391795215765,15791.754534546115,0.0005217628746685298,0.000009935300555180806
-1.1841866192540806,0.3059949687207196,0.22001006640232462,3.4169466059101756,9.94630651297369,-2.3670621786570636,-0.23798403714680746,16032.818507906593,0.00047273312113121175,0.000009469254820114686
-1.151292546497023,0.31622776601683794,0.2298282515786011,3.2855774205861654,9.228602941545038,-2.2531032541602287,-0.2441434817850141,16286.075171989809,0.00042831066498623404,0.000009020352943713645
-1.118398473739965,0.32680275894101257,0.24003747886634108,3.1601974416630676,8.567897037903245,-2.1446307239730924,-0.25031004860183653,16552.141216651922,0.00038806256118025136,0.000008588158847035951
-1.0855044009829073,0.337731390879101,0.2506501580499827,3.040511754601887,7.959335601266367,-2.041380453253923,-0.25647623815851284,16831.66452309047,0.0003515965482544954,0.000008172246742350634
-1.0526103282258494,0.34902548789595805,0.2616789215653832,2.9262398776513128,7.398497274920598,-1.9431010235664108,-0.26263455285076986,17125.325741460365,0.000318557225331081,0.000007772200255529105
-1.0197162554687917,0.36069727153262904,0.27313662307631503,2.8171150809373593,6.8813531315636585,-1.8495531206659852,-0.26877753332878423,17433.839948283567,0.00028862258834568336,0.000007387611590722829
-0.9868221827117338,0.372759372031494,0.2850363362761272,2.712883737913242,6.40423090631015,-1.7605089517603039,-0.27489779452293917,17757.9583876883,0.0002615008917684135,0.000007018080741479478
-0.953928109954676,0.3852248420036752,0.29739135396553396,2.613304707490753,5.9637825372915545,-1.6757516908249286,-0.2809880609070581,18098.470300717836,0.00023692780522695584,0.000006663214752287415
-0.9210340371976182,0.39810717055349726,0.3102151874567329,2.5181487452611484,5.556954705609446,-1.5950749506235067,-0.2870412006441882,18456.204847163182,0.0002146638373201736,0.000006322627034286933
-0.8881399644405604,0.4114202978752842,0.3235215663527211,2.4271979422973358,5.18096209524194,-1.5182822801468057,-0.2930502582794722,18832.033124599555,0.00019449200151445013,0.000005995936738546765
-0.8552458916835027,0.425178630338289,0.3373244387487944,2.340245190109991,4.833263119640644,-1.4451866862468505,-0.2990084856696776,19226.870289542934,0.0001762157013743917,0.000005682768189879316
-0.8223518189264449,0.4393970560760791,0.3516379719008103,2.2570936704082505,4.5115378854421575,-1.3756101783013177,-0.30490937086888714,19641.67778589188,0.00015965681451716966,0.00000538275038366338
-0.7894577461693871,0.4540909610972476,0.36647655340190927,2.1775563683907597,4.213668185184536,-1.3093833347994324,-0.3107466647239306,20077.465686080934,0.00014465395661655774,0.000005095516547566819
-0.7565636734123293,0.46927624593488376,0.3818547929060757,2.1014556083651743,3.9377193303734295,-1.2463448907939831,-0.3165144049705004,20535.2951506464,0.00013106090853749877,0.0000048207037694240474
-0.7236696006552715,0.4849693428528198,0.3977875244332306,2.0286226105636396,3.6819236538737363,-1.18634134521489,-0.32220693766062897,21016.28101219364,0.00011874519127192074,0.000004557952691836631
-0.6907755278982137,0.5011872336272722,0.41428980928655773,1.9588970680883147,3.4446655265815673,-1.1292265870881124,-0.32781893579338,21521.594490057956,0.00010758677478700416,0.0000043069072733439486
-0.6578814551411559,0.5179474679231211,0.43137693960853435,1.8921267429846071,3.2244677478131756,-1.0748615397497294,-0.3333454150622835,22052.46604226936,0.0000974769082022261,0.0000040672146152701366
-0.6249873823840981,0.5352681822847105,0.4490644425977479,1.8281670805004027,3.0199791819727655,-1.0231138221888418,-0.33878174667432803,22610.18836176588,0.00008831705989398613,0.00000383852485260987
-0.5920933096270403,0.5531681197617226,0.4673680854040988,1.7668808406471952,2.829963525956961,-0.9738574266946468,-0.3441236672353697,23196.11952415128,0.00008001795719798367,0.0000036204911065855755
-0.5591992368699825,0.5716666501913615,0.486303880715498,1.7081377462335747,2.6532891025355707,-0.9269724120227487,-0.3493672857348652,23811.68629466214,0.00007249871635020342,0.000003412769495809107
-0.5263051641129247,0.5907837911587944,0.5058880930447333,1.6518141465930398,2.488919584720617,-0.8823446113335514,-0.3545090876982252,24458.387602396855,0.00006568605418684022,0.0000032150192023275613
-0.4934110913558669,0.6105402296585328,0.5261372457208698,1.5977926962765356,2.3359055649930918,-0.8398653541915512,-0.3595459366072596,25137.798190266465,0.00005951357392032261,0.00000302690258824045
-0.4605170185988091,0.6309573444801932,0.5470681285854319,1.545962048025486,2.193376891285352,-0.7994312019485882,-0.3644750727177168,25851.572449555082,0.00005392111803054783,0.000002848085358056927
-0.42762294584175137,0.6520572293428615,0.5686978063897401,1.4962165593834476,2.0605356988942347,-0.7609436958667043,-0.3692941094274935,26601.44844842717,0.00004885418196455058,0.000002678236761527966
-0.39472887308469357,0.6738627168030945,0.5910436278861987,1.4484560123438683,1.9366500740962966,-0.7243091173672752,-0.3740010273695217,27389.252164191366,0.00004426338293047256,0.000002517029831347898
-0.36183480032763576,0.6963974029624319,0.6141232356030825,1.4025853454679043,1.8210482912158852,-0.6894382598226173,-0.3785941664195463,28216.901929626423,0.000040103978608653374,0.0000023641416498782645
-0.32894072757057796,0.719685673001152,0.6379545762894973,1.3585143979398666,1.713113570316901,-0.6562462113343687,-0.3830722158210285,29086.41310419637,0.00003633543108916002,0.0000022192536389076443
-0.29604665481352016,0.7437527275659046,0.6625559120146977,1.316157665058794,1.612279307602502,-0.6246521479697057,-0.38743420263736955,29999.902981529416,0.000032921011785852824,0.0000020820518664241916
-0.26315258205646236,0.7686246100397739,0.6879458319038617,1.27543406469296,1.5180247350611376,-0.5945791369519136,-0.3916794787457579,30959.59594511054,0.000029827443476446545,0.000001952227364440672
-0.23025850929940456,0.7943282347242815,0.7141432644907512,1.2362667142499757,1.4298709699352152,-0.5659539493260746,-0.39580770658748105,31967.82888474204,0.00002702457597985853,0.000001829476452069831
-0.19736443654234678,0.8208914159638256,0.7411674906664169,1.1985827177386936,1.3473774182494056,-0.5387068816437062,-0.39981884388683525,33027.05688696134,0.000024485092309967606,0.0000017135010582937949
-0.16447036378528898,0.848342898244072,0.7690381572022464,1.1623129625205022,1.270138499954409,-0.5127715862321455,-0.40371312754518596,34139.85921327252,0.000022184242441933208,0.0000016040090391957634
-0.13157629102823118,0.8767123872968682,0.7977752908251697,1.1273919253669893,1.197780666250971,-0.488084909635378,-0.4074910569086691,35308.945580748645,0.00002009960209633841,0.0000015007144848148606
-0.09868221827117339,0.9060305822453377,0.8273993128227186,1.0937574874585285,1.1299596823870643,-0.46458673883290924,-0.41115337659787976,36537.16276029856,0.000018210854190246645,0.000001403338011233954
-0.06578814551411559,0.9363292088239414,0.8579310541558637,1.061350757974242,1.0663581516947513,-0.4422198548622147,-0.41470105907607074,37827.501508665126,0.000016499590825175346,0.0000013116070340030414
-0.032894072757057795,0.9676410537094535,0.8893917710580783,1.030115905938224,1.0066832588761219,-0.4209297934883345,-0.41813528711927483,39183.1038510345,0.000014949133882144434,0.0000012252560195248173
0,1,0.9218031610998967,1,0.9506647125814804,-0.40066471258133646,-0.4214574363377308,40607.270731990066,0.000013544372475303608,0.0000011440267115716367
