"N","a","t","H_A","rho_f","P_obs_f","w_f","m_eff","sigma","kF_over_m"
-3.6512420760334154,0.025958865861263943,0.004900941412666913,134.7877411546383,15149.85202919944,-0.6855750416391759,-0.0000452529199834966,12182.181219597021,1.2435512017424377,0.00017203487874903415
-3.6183480032763575,0.026826957952797256,0.005151128525269799,128.27564831348255,13726.293678700731,-0.6855886408743463,-0.000049947105673411544,12182.181219597021,1.126695420003534,0.00016646801134749347
-3.5854539305192996,0.027724079967417745,0.005414015939624944,122.07890970169483,12436.506278714936,-0.6856001776889352,-0.00005512803695217354,12182.181219597021,1.0208205079393038,0.00016108128190920584
-3.5525598577622417,0.028651202696637807,0.005690246732521398,116.1821999467532,11267.919450731404,-0.6856099648636684,-0.00006084618973906184,12182.181219597021,0.924894599634628,0.00015586886135949348
-3.5196657850051842,0.029609329396270836,0.005980496505672021,110.57094282957378,10209.144047416154,-0.6856182677438539,-0.00006715727239810844,12182.181219597021,0.8379827930114102,0.00015082510924639299
-3.4867717122481263,0.030599496872071957,0.0062854750287771235,105.23127433177386,9249.861153001853,-0.6856253114332995,-0.00007412276790887762,12182.181219597021,0.7592380381936056,0.00014594456763702314
-3.4538776394910684,0.03162277660168379,0.006605927965340815,100.15000753159713,8380.721514247174,-0.6856312868972223,-0.00008181053215187419,12182.181219597021,0.6878928820872315,0.0001412219552114597
-3.420983566734011,0.03268027589410126,0.006942638685369035,95.3145992540696,7593.254421810837,-0.6856363561396083,-0.00009029545410334057,12182.181219597021,0.6232519887173446,0.00013665216154772612
-3.388089493976953,0.033773139087910097,0.007296430169277993,90.7131183859245,6879.785153990347,-0.6856406565953884,-0.00009966018432969665,12182.181219597021,0.5646853624245596,0.00013223024159171614
-3.355195421219895,0.034902548789595804,0.007668167007550272,86.33421577053157,6233.360178224919,-0.685644304856511,-0.00010999593882793447,12182.181219597021,0.5116222078738158,0.00012795141030606382
-3.322301348462837,0.036069727153262905,0.008058757500893127,82.16709560250776,5647.67938136993,-0.6856473998329268,-0.00012140338598091817,12182.181219597021,0.46354536703451715,0.00012381103749217024
-3.2894072757057797,0.0372759372031494,0.008469155865879981,78.20148824588539,5117.034668253304,-0.6856500254341907,-0.0001339936251923493,12182.181219597021,0.4199862789143869,0.00011980464277978425
-3.256513202948722,0.03852248420036752,0.008900364551291676,74.42762440368533,4636.254330090034,-0.6856522528443777,-0.00014788926664233766,12182.181219597021,0.3805204129241794,0.0001159278907787151
-3.223619130191664,0.03981071705534973,0.009353436670618998,70.83621057049946,4200.652640564597,-0.6856541424519921,-0.0001632256225689338,12182.181219597021,0.3447631313664336,0.00011217658638743033
-3.190725057434606,0.04114202978752842,0.009829478556442285,67.41840570324028,3805.984188340324,-0.6856557454871929,-0.00018015202154220898,12182.181219597021,0.3123659407237366,0.00010854667025346262
-3.1578309846775485,0.0425178630338289,0.01032965244266762,64.16579904857778,3448.402500916413,-0.6856571054107217,-0.00019883325836485396,12182.181219597021,0.2830130952112341,0.00010503421438071316
-3.1249369119204906,0.04393970560760791,0.010855179280872018,61.07038906876568,3124.422556577132,-0.6856582590921899,-0.00021945119351696857,12182.181219597021,0.25641851949132427,0.00010163541787889792
-3.0920428391634327,0.04540909610972476,0.01140734169729219,58.124563410570595,2830.8868190714315,-0.6856592378096706,-0.0002422065174737632,12182.181219597021,0.2323230205590519,0.0000983466028505374
-3.059148766406375,0.04692762459348838,0.011987487097282291,55.321079864868054,2564.934463994017,-0.6856600680976951,-0.0002673206967752352,12182.181219597021,0.21049176162500133,0.00009516421041103916
-3.0262546936493173,0.04849693428528198,0.012597030924365418,52.653048267168,2323.973496945554,-0.6856607724666443,-0.00029503812042943787,12182.181219597021,0.19071197337593712,0.00009208479683756609
-2.9933606208922594,0.05011872336272723,0.01323746008131085,50.113913291887535,2105.655491733186,-0.6856613700130403,-0.0003256284670996515,12182.181219597021,0.17279088030694476,0.0000891050298425234
-2.9604665481352015,0.051794746792312114,0.013910336520983209,47.6974380956085,1907.8527024076898,-0.6856618769372819,-0.00035938931557555977,12182.181219597021,0.15655382191492828,0.00008622168496763163
-2.9275724753781436,0.05352681822847105,0.014617301015030133,45.39768876684886,1728.6373260692237,-0.6856623069828622,-0.000396649023275461,12182.181219597021,0.1418425504424573,0.00008343164209468362
-2.894678402621086,0.05531681197617227,0.01536007710880031,43.209019542047834,1566.2627143351785,-0.6856626718089763,-0.000437769899987701,12182.181219597021,0.12851368858163054,0.00008073188206920966
-2.861784329864028,0.057166665019136156,0.016140475271212238,41.12605874952095,1419.1463503554899,-0.6856629813066194,-0.00048315170675305183,12182.181219597021,0.11643733210660658,0.00007811948343339737
-2.8288902571069703,0.059078379115879445,0.016960397248624092,39.143695445089634,1285.8544254679368,-0.6856632438667469,-0.0005332355127348311,12182.181219597021,0.10549578381593996,0.00007559161926473083
-2.795996184349913,0.061054022965853286,0.017821840632084182,37.25706670493609,1165.087865176185,-0.6856634666077666,-0.0005885079461402513,12182.181219597021,0.09558240644561682,0.00007314555411692797
-2.763102111592855,0.06309573444801933,0.018726903647666746,35.461545542984,1055.6696682585566,-0.6856636555685287,-0.0006495058787656621,12182.181219597021,0.08660058337318302,0.00007077864105986603
-2.730208038835797,0.06520572293428614,0.0196777901799162,33.75272942176363,956.5334356133937,-0.6856638158720494,-0.0007168215875615007,12182.181219597021,0.07846277698389902,0.00006848831881529196
-2.697313966078739,0.06738627168030946,0.020676815038729923,32.12642932729216,866.7129770421589,-0.6856639518644028,-0.0007911084407716795,12182.181219597021,0.07108967552167754,0.0000662721089852181
-2.6644198933216816,0.06963974029624319,0.021726409480300763,30.5786593799899,785.3328946770874,-0.6856640672325499,-0.0008730871607186158,12182.181219597021,0.06440942010994109,0.00006412761337000418
-2.6315258205646237,0.07196856730011521,0.022829126993009746,29.105626955066207,711.6000512786711,-0.6856641651042983,-0.0009635527202003869,12182.181219597021,0.05835690440887849,0.00006205251137322329
-2.598631747807566,0.07437527275659046,0.02398764935940022,27.703723287148378,644.7958402522687,-0.685664248133101,-0.001063381934760688,12182.181219597021,0.05287314008350048,0.00006004455749050363
-2.565737675050508,0.07686246100397738,0.025204793005568802,26.369514535197343,584.2691820467616,-0.6856643185699961,-0.0011735418188035108,12182.181219597021,0.04790468189829228,0.000058101578879628794
-2.5328436022934504,0.07943282347242815,0.026483515649466712,25.099733284958788,529.4301786775563,-0.6856643783246358,-0.0012950987796678517,12182.181219597021,0.04340310683538615,0.00005622147300926694
-2.4999495295363925,0.08208914159638256,0.027826923259706288,23.89127046734107,479.74436453037197,-0.6856644290170602,-0.0014292287303640679,12182.181219597021,0.03932454215969578,0.00005440220538378466
-2.4670554567793346,0.0848342898244072,0.029238277336498517,22.741167672195303,434.72749741365135,-0.6856644720216183,-0.0015772282087074783,12182.181219597021,0.03562923783149469,0.00005264180734168349
-2.4341613840222767,0.08767123872968682,0.030721002526293683,21.64660983800127,393.94083909274923,-0.6856645085042298,-0.0017405265980631095,12182.181219597021,0.03228117909913547,0.00005093837392527666
-2.401267311265219,0.09060305822453377,0.03227869458154063,20.6049182989383,356.98687930957755,-0.6856645394539941,-0.001920699552824149,12182.181219597021,0.029247735496205324,0.000049290061819300856
-2.3683732385081613,0.09363292088239415,0.03391512867670064,19.613544171745815,323.50546161363786,-0.6856645657100069,-0.0021194837400578268,12182.181219597021,0.026499342822214285,0.000047695087356232386
-2.3354791657511034,0.09676410537094535,0.035634268091225454,18.670062065656413,293.17027324645824,-0.6856645879841089,-0.00233879301742061,12182.181219597021,0.024009215007372863,0.00004615172458614914
-2.302585092994046,0.1,0.037440273269608415,17.772164099517518,265.6856648695479,-0.6856646068801852,-0.002580736176401717,12182.181219597021,0.021753083053268566,0.00004465830340904984
-2.269691020236988,0.10334410638805562,0.0393375112678113,16.917654211008337,240.78376914066584,-0.6856646229105372,-0.0028476363891038353,12182.181219597021,0.019708958505134915,0.00004321320776760947
-2.23679694747993,0.10680004325145757,0.04133056559432001,16.104442743609017,218.22189005580128,-0.6856646365097726,-0.003142052505981146,12182.181219597021,0.01785691915049353,0.00004181487389841517
-2.203902874722872,0.11037155032027572,0.043424246452748755,15.330541297690845,197.7801376131693,-0.6856646480465873,-0.0034668023610523162,12182.181219597021,0.016178914855569923,0.00004046178863979038
-2.1710088019658147,0.11406249238513208,0.04562360139124565,14.594057832771794,179.25928474645468,-0.6856646578337622,-0.003824988249861479,12182.181219597021,0.014658591647148158,0.00003915248779437596
-2.138114729208757,0.11787686347935873,0.04793392636189726,13.8931920086227,162.4788256407919,-0.6856646661366425,-0.004220024753579334,12182.181219597021,0.013281132325351169,0.000037885554544696466
-2.105220656451699,0.12181879120101156,0.05036077719082292,13.226230753517418,147.27521650766266,-0.685664673180332,-0.0046556690897457086,12182.181219597021,0.0120331120539452,0.00003665961791999707
-2.072326583694641,0.12589254117941673,0.05290998145661887,12.591544048497328,133.50028167315253,-0.685664679155796,-0.005136054175784455,12182.181219597021,0.01090236752073923,0.00003547335131269192
-2.0394325109375835,0.13010252169108313,0.055587650771175265,11.987580917067689,121.01976944516679,-0.6856646842250383,-0.005665724594986179,12182.181219597021,0.009877878392905451,0.00003432547104281884
-2.0065384381805256,0.1344532884299761,0.058400193452554,11.412865610262509,109.71204368496346,-0.6856646885254942,-0.006249675655430961,12182.181219597021,0.008949659911874184,0.000033214734968946554
-1.9736443654234677,0.13894954943731377,0.06135432757447536,10.865993977506582,99.46689833094797,-0.6856646921737554,-0.006893395729425482,12182.181219597021,0.008108665581023997,0.00003213994114403168
-1.94075029266641,0.14359617019622148,0.06445709437090096,10.345630014169974,90.18448332097688,-0.6856646952687317,-0.007602912053378105,12182.181219597021,0.007346698997752861,0.00003109992651477063
-1.907856219909352,0.14839817889675652,0.06771587196708513,9.850502577152252,81.77433144511772,-0.685664697894333,-0.008384840154327793,12182.181219597021,0.006656333970638238,0.000030093565663039224
-1.8749621471522944,0.15336077187700115,0.07113838940015194,9.379402260252462,74.15447664448854,-0.6856647001217433,-0.00924643704801475,12182.181219597021,0.006030842143141107,0.000029119769588057906
-1.8420680743952365,0.15848931924611134,0.07473274088257546,8.9311784214773,67.25065516304228,-0.6856647020113509,-0.010195658322569906,12182.181219597021,0.005464127418468361,0.00002817748452796485
-1.8091740016381788,0.16378937069540642,0.07850740025072085,8.50473635481495,60.995581766653174,-0.6856647036143861,-0.011241219179406943,12182.181219597021,0.004950666546492684,0.00002726569081952173
-1.7762799288811209,0.16926666150378758,0.0824712355276445,8.099034599356642,55.32829397547414,-0.6856647049743096,-0.01239265944614613,12182.181219597021,0.004485455293684976,0.00002638340179471818
-1.7433858561240632,0.17492711874398423,0.08663352351444797,7.713082378982945,50.193557918397985,-0.6856647061279911,-0.013660412502391408,12182.181219597021,0.004063959671426865,0.000025529662713080985
-1.7104917833670055,0.18077686769634344,0.09100396430740225,7.345937166147821,45.541330019028976,-0.6856647071067086,-0.015055877964482168,12182.181219597021,0.0036820717473702936,0.00002470354972853263
-1.6775977106099476,0.1868222384771037,0.095592695618577,6.996702363591438,41.326269266710355,-0.6856647079369966,-0.016591497856045807,12182.181219597021,0.003336069609177903,0.000023904168889681198
-1.6447036378528899,0.19306977288832503,0.1004103067555762,6.664525098093113,37.507295319159496,-0.6856647086413655,-0.018280835842917044,12182.181219597021,0.003022581090447422,0.000023130655172459854
-1.611809565095832,0.19952623149688797,0.10546785209095695,6.34859412063937,34.04718812994116,-0.685664709238912,-0.020138658928956815,12182.181219597021,0.0027385509052898125,0.000022382171544069074
-1.5789154923387743,0.20619860095022202,0.11077686382375522,6.0481378076293915,30.9122251987141,-0.6856647097458363,-0.022181020788317716,12182.181219597021,0.002481210871251968,0.000021657908057208744
-1.5460214195817163,0.2130941015366797,0.11634936380404423,5.762422257971897,28.071852908860762,-0.6856647101758818,-0.024425345644335954,12182.181219597021,0.0022480529303740243,0.000020957080973619932
-1.5131273468246587,0.22022019499873752,0.12219787415642736,5.490749481144056,25.498388749328633,-0.6856647105407079,-0.026890511290003034,12182.181219597021,0.0020368047054422017,0.000020278931915987932
-1.4802332740676007,0.22758459260747885,0.12833542639969017,5.232455671485363,23.166751518511795,-0.6856647108502055,-0.02959692947465307,12182.181219597021,0.0018454073532063375,0.000019622727047288828
-1.447339201310543,0.23519526350709588,0.13477556871746008,4.986909564187823,21.054216880716695,-0.6856647111127657,-0.03256662145153249,12182.181219597021,0.001671995498717663,0.000018987756276691557
-1.4144451285534851,0.2430604433384409,0.14153237098871124,4.753510868619346,19.14019589284447,-0.6856647113355067,-0.03582328598798935,12182.181219597021,0.0015148790552251803,0.000018373332491156107
-1.3815510557964275,0.251188643150958,0.14862042713752674,4.5316887747805845,17.406034342792083,-0.6856647115244675,-0.03939235658284245,12182.181219597021,0.0013725267524457875,0.000017778790811896434
-1.3486569830393695,0.2595886586126394,0.15605485430910127,4.320900528847768,15.834830943906988,-0.6856647116847709,-0.04330104401579385,12182.181219597021,0.0012435512126732675,0.000017203487874903414
-1.3157629102823118,0.2682695795279726,0.16385128832420884,4.120630073896399,14.411272613603144,-0.6856647118207634,-0.047578359677517175,12182.181219597021,0.0011266954292766256,0.000016646801134749346
-1.282868837525254,0.2772407996741774,0.1720258748082564,3.930386752034758,13.121485230749519,-0.6856647119361315,-0.05225511440803301,12182.181219597021,0.0010208205158060654,0.000016108128190920585
-1.2499747647681962,0.28651202696637806,0.18059525533497378,3.749704064303514,11.952898417299943,-0.6856647120340033,-0.05736388682443844,12182.181219597021,0.0009248946063083393,0.000015586886135949347
-1.2170806920111383,0.29609329396270834,0.18957654787059736,3.5781384848207365,10.894123026314467,-0.6856647121170321,-0.06293895437575167,12182.181219597021,0.0008379827986730058,0.0000150825109246393
-1.1841866192540806,0.3059949687207196,0.19898732075448647,3.4152683257728707,9.934840142360047,-0.6856647121874689,-0.06901617966291579,12182.181219597021,0.00075923804299658,0.000014594456763702315
-1.151292546497023,0.31622776601683794,0.20884555940948554,3.2606926499747773,9.065700512478932,-0.6856647122472236,-0.07563284395986901,12182.181219597021,0.0006878928861618008,0.000014122195521145969
-1.118398473739965,0.32680275894101257,0.2191696249437366,3.11403022784959,8.278233427570418,-0.685664712297916,-0.08282741943641374,12182.181219597021,0.0006232519921739765,0.000013665216154772611
-1.0855044009829073,0.337731390879101,0.22997820378952052,2.9749185358160624,7.564764166136107,-0.6856647123409205,-0.09063927140125784,12182.181219597021,0.0005646853653569687,0.000013223024159171615
-1.0526103282258494,0.34902548789595805,0.24129024752929634,2.8430127932220985,6.918339195788347,-0.6856647123774031,-0.0991082820563081,12182.181219597021,0.0005116222103615044,0.000012795141030606383
-1.0197162554687917,0.36069727153262904,0.25312490209037547,2.7179850351336454,6.332658403529397,-0.6856647124083529,-0.10827438789785497,12182.181219597021,0.00046354536914493,0.000012381103749217022
-0.9868221827117338,0.372759372031494,0.2655014255542002,2.5995232184836827,5.802013694311789,-0.6856647124346089,-0.11817702414367356,12182.181219597021,0.00041998628070474066,0.000011980464277978425
-0.953928109954676,0.3852248420036752,0.27843909393099836,2.48733035931257,5.321233359456223,-0.6856647124568831,-0.12885447153683016,12182.181219597021,0.00038052041444301324,0.00001159278907787151
-0.9210340371976182,0.39810717055349726,0.29195709440277395,2.381123699094128,4.885631672736855,-0.6856647124757791,-0.14034310369772113,12182.181219597021,0.0003447631326549255,0.000011217658638743032
-0.8881399644405604,0.4114202978752842,0.306074405743918,2.2806338984465633,4.490963222893089,-0.6856647124918095,-0.15267653696128528,12182.181219597021,0.00031236594181681957,0.000010854667025346261
-0.8552458916835027,0.425178630338289,0.32080966589496185,2.1856042568774816,4.133381537488663,-0.6856647125054087,-0.16588468939695342,12182.181219597021,0.00028301309613854323,0.000010503421438071316
-0.8223518189264449,0.4393970560760791,0.3361810269951756,2.0957899576096435,3.8094015948625994,-0.6856647125169455,-0.1799927614462178,12182.181219597021,0.00025641852027800043,0.000010163541787889792
-0.7894577461693871,0.4540909610972476,0.35220599857516555,2.0109573369778166,3.5158658588102942,-0.6856647125267327,-0.195020157213492,12182.181219597021,0.00023232302122642304,0.00000983466028505374
-0.7565636734123293,0.46927624593488376,0.3689012800689915,1.930883178372496,3.2499135049658574,-0.6856647125350356,-0.2109793726778704,12182.181219597021,0.0002104917621911609,0.000009516421041103917
-0.7236696006552715,0.4849693428528198,0.3862825843194368,1.8553540312241439,3.0089525389633827,-0.6856647125420793,-0.22787488458634791,12182.181219597021,0.00019071197385623457,0.000009208479683756609
-0.6907755278982137,0.5011872336272722,0.40436445430703477,1.7841655560574525,2.7906345346383707,-0.6856647125480547,-0.24570208102757096,12182.181219597021,0.0001727908807144017,0.00000891050298425234
-0.6578814551411559,0.5179474679231211,0.42316007591385346,1.7171218971785374,2.592831746065657,-0.685664712553124,-0.26444628101825207,12182.181219597021,0.00015655382226059146,0.000008622168496763164
-0.6249873823840981,0.5352681822847105,0.4426810901106376,1.6540350850627108,2.413616370365809,-0.6856647125574244,-0.2840818951080883,12182.181219597021,0.00014184255073569822,0.000008343164209468363
-0.5920933096270403,0.5531681197617226,0.46293740849789167,1.5947244709550012,2.25124175917353,-0.6856647125610726,-0.30457178122566103,12182.181219597021,0.00012851368883039937,0.000008073188206920967
-0.5591992368699825,0.5716666501913615,0.4839370365996095,1.539016196544335,2.104125395653446,-0.6856647125641677,-0.3258668489913033,12182.181219597021,0.00011643733231764786,0.000007811948343339737
-0.5263051641129247,0.5907837911587944,0.5056859096608901,1.4867427017880632,1.9708334711557944,-0.6856647125667933,-0.34790596090530446,12182.181219597021,0.00010549578399497534,0.000007559161926473083
-0.4934110913558669,0.6105402296585328,0.5281877458954282,1.437742274010319,1.850066911194813,-0.6856647125690207,-0.37061616983690804,12182.181219597021,0.0000955824065975002,0.000007314555411692796
-0.4605170185988091,0.6309573444801932,0.5514439221269797,1.391858641244719,1.7406487145577914,-0.6856647125709103,-0.3939133191185576,12182.181219597021,0.00008660058350203222,0.000007077864105986603
-0.42762294584175137,0.6520572293428615,0.5754533765392718,1.348940612417643,1.6415124821506792,-0.6856647125725134,-0.41770301476731275,12182.181219597021,0.00007846277709320731,0.000006848831881529196
-0.39472887308469357,0.6738627168030945,0.600212542772615,1.30884176636452,1.551692023781393,-0.6856647125738733,-0.4418819598640096,12182.181219597021,0.00007108967561440846,0.00000662721089852181
-0.36183480032763576,0.6963974029624319,0.6257153188801834,1.271420190846865,1.4703119415876431,-0.6856647125750269,-0.4663396203084946,12182.181219597021,0.00006440942018860872,0.000006412761337000418
-0.32894072757057796,0.719685673001152,0.6519530736992243,1.2365382717197166,1.3965790983345665,-0.6856647125760057,-0.4909601707441184,12182.181219597021,0.0000583569044756156,0.000006205251137322329
-0.29604665481352016,0.7437527275659046,0.678914692039382,1.204062531234145,1.3297748874314619,-0.6856647125768359,-0.5156246512529933,12182.181219597021,0.000052873140140116444,0.000006004455749050363
-0.26315258205646236,0.7686246100397739,0.7065866587980548,1.1738635132112343,1.2692482293305534,-0.6856647125775404,-0.5402132512244545,12182.181219597021,0.000047904681946322024,0.000005810157887962879
-0.23025850929940456,0.7943282347242815,0.7349531807531123,1.1458157115685312,1.2144092260500838,-0.6856647125781379,-0.5646076280302075,12182.181219597021,0.00004340310687613185,0.000005622147300926693
-0.19736443654234678,0.8208914159638256,0.7639963434381104,1.119797537499813,1.1647234119781777,-0.6856647125786448,-0.5886931657139999,12182.181219597021,0.0000393245421942621,0.000005440220538378466
-0.16447036378528898,0.848342898244072,0.7936962992586162,1.095691319585081,1.119706544925319,-0.6856647125790748,-0.6123610830771795,12182.181219597021,0.000035629237860818783,0.000005264180734168349
-0.13157629102823118,0.8767123872968682,0.8240314819390895,1.0733833303113616,1.0789198866585934,-0.6856647125794396,-0.6355103108748306,12182.181219597021,0.00003228117912401236,0.0000050938373925276655
-0.09868221827117339,0.9060305822453377,0.854978841563418,1.0527638319708326,1.0419659269213821,-0.6856647125797491,-0.658049073260611,12182.181219597021,0.000029247735517309452,0.000004929006181930085
-0.06578814551411559,0.9363292088239414,0.8865140939346343,1.0337271347034378,1.0084845092644328,-0.6856647125800117,-0.6798961275866509,12182.181219597021,0.00002649934284011782,0.000004769508735623238
-0.032894072757057795,0.9676410537094535,0.9186119777530937,1.0161716595738814,0.9781493209303301,-0.6856647125802344,-0.7009816373721858,12182.181219597021,0.000024009215022561202,0.000004615172458614914
0,1,0.9512465131954186,1,0.9506647125814804,-0.6856647125804234,-0.7212476738707768,12182.181219597021,0.000021753083066153484,0.0000044658303409049844
