a,z,N,t,phi,phidot,H,KE,PE,rho_phi,P_phi,w_phi,Omega_phi,Omega_m,Omega_r,q_dec
1.007785429048510e-3,9.912747156050261e2,-6.900000000000000e0,2.675952067619487e-5,2.000000005116007e-1,2.050131027704589e-4,1.935290804015280e4,2.101518615378537e-8,9.904974943069350e0,9.904974964084536e0,-9.904974922054164e0,-9.999999957566402e-1,8.815352060625870e-9,7.825724669902011e-1,2.174275241944468e-1,6.087137488741956e-1
1.017913840995439e-3,9.814014172182584e2,-6.890000000000000e0,2.728041678486959e-5,2.000000006234533e-1,2.243692682658819e-4,1.904414685806374e4,2.517078427108364e-8,9.904974937529866e0,9.904974962700651e0,-9.904974912359082e0,-9.999999949175471e-1,9.103514402875592e-9,7.842691861180502e-1,2.157308047784354e-1,6.078653887339460e-1
1.028144045174730e-3,9.716263597918843e2,-6.880000000000000e0,2.780975589279379e-5,2.000000007473218e-1,2.435653174240195e-4,1.874047026521125e4,2.966203192593168e-8,9.904974931395293e0,9.904974961057324e0,-9.904974901733262e0,-9.999999940106803e-1,9.400937338548477e-9,7.859562861610414e-1,2.140437044380212e-1,6.070218381176045e-1
1.038477064615328e-3,9.619485658120136e2,-6.870000000000000e0,2.834767031069870e-5,2.000000008834822e-1,2.626124377242250e-4,1.844179119904192e4,3.448264622372999e-8,9.904974924651968e0,9.904974959134615e0,-9.904974890169322e0,-9.999999930373078e-1,9.707914127843727e-9,7.876337650491193e-1,2.123662252429667e-1,6.061830980596121e-1
1.048913932627788e-3,9.523670674911842e2,-6.860000000000000e0,2.889429437404800e-5,2.000000010322204e-1,2.815215850510137e-4,1.814802415301300e4,3.962720142481758e-8,9.904974917285726e0,9.904974956912927e0,-9.904974877658525e0,-9.999999919985257e-1,1.002474720834500e-8,7.893016216923650e-1,2.106983682828879e-1,6.053491691043231e-1
1.059455692907610e-3,9.428809066715780e2,-6.850000000000000e0,2.944976447309026e-5,2.000000011938333e-1,3.003034918159052e-4,1.785908514762455e4,4.509109359841272e-8,9.904974909281869e0,9.904974954372962e0,-9.904974864190775e0,-9.999999908952635e-1,1.035174847968655e-8,7.909598559699933e-1,2.090401336782583e-1,6.045200513115070e-1
1.070103399639604e-3,9.334891347292100e2,-6.840000000000000e0,3.001421908875456e-5,2.000000013686282e-1,3.189686762222819e-4,1.757489170200934e4,5.087050820549746e-8,9.904974900625170e0,9.904974951495678e0,-9.904974849754662e0,-9.999999897282915e-1,1.068923959699410e-8,7.926084687192589e-1,2.073915205915013e-1,6.036957442618915e-1
1.080858117603318e-3,9.241908124790585e2,-6.830000000000000e0,3.058779880719660e-5,2.000000015569238e-1,3.375274458882574e-4,1.729536280606820e4,5.696238836392525e-8,9.904974891299856e0,9.904974948262245e0,-9.904974834337468e0,-9.999999884982266e-1,1.103755227337143e-8,7.942474617242605e-1,2.057525272381872e-1,6.028762470627651e-1
1.091720922279511e-3,9.149850100811499e2,-6.820000000000000e0,3.117064636673021e-5,2.000000017590501e-1,3.559899095095478e-4,1.702041889314137e4,6.336440783630801e-8,9.904974881289579e0,9.904974944653986e0,-9.904974817925172e0,-9.999999872055392e-1,1.139702859170871e-8,7.958768377046596e-1,2.041231508983118e-1,6.020615583536135e-1
1.102692899957703e-3,9.058708069475719e2,-6.810000000000000e0,3.176290669314854e-5,2.000000019753490e-1,3.743659849207606e-4,1.674998181320454e4,7.007494533284558e-8,9.904974870577401e0,9.904974940652346e0,-9.904974800502456e0,-9.999999858505558e-1,1.176802132609984e-8,7.974966003043202e-1,2.025033879276586e-1,6.012516763117974e-1
