a,z,N,t,phi,phidot,H,KE,PE,rho_phi,P_phi,w_phi,Omega_phi,Omega_m,Omega_r,q_dec
2.231301601484298e-1,3.481689070338065e0,-1.500000000000000e0,1.259942489373626e-1,2.982816255908650e-1,1.219678799112286e0,5.431459231610429e0,7.438081865019942e-1,6.641357741006678e0,7.385165927508671e0,-5.897549554504684e0,-7.985669668622024e-1,8.344608280077938e-2,9.154051999849039e-1,1.148717214316833e-3,4.006184307490326e-1
2.253726555394391e-1,3.437095519003657e0,-1.489999999999998e0,1.278483229580816e-1,3.005470372163183e-1,1.223993971469142e0,5.355965731296931e0,7.490806210964013e-1,6.591297659980350e0,7.340378281076751e0,-5.842217038883949e0,-7.959013575560524e-1,8.529461388521180e-2,9.135703783857637e-1,1.135007729024386e-3,3.987383553893231e-1
2.276376883838127e-1,3.392945680918758e0,-1.480000000000000e0,1.297285127656934e-1,3.028523055878256e-1,1.228132383783125e0,5.281621451810621e0,7.541545760484109e-1,6.541125646287900e0,7.295280222336310e0,-5.786971070239489e0,-7.932486338936291e-1,8.717384097071396e-2,9.117047395978208e-1,1.121419431465035e-3,3.968349143238137e-1
2.299254851867241e-1,3.349235141062736e0,-1.469999999999999e0,1.316351499245101e-1,3.051977209658057e-1,1.232092578946295e0,5.208408869759955e0,7.590260615472659e-1,6.490857719543380e0,7.249883781090645e0,-5.731831657996114e0,-7.906101437027228e-1,8.908398791423555e-2,9.098080607127677e-1,1.107951372996750e-3,3.949079189567701e-1
2.322362747297586e-1,3.305959528345210e0,-1.460000000000001e0,1.335685691933925e-1,3.075835648330642e-1,1.235873258205724e0,5.136310727781440e0,7.636913551740160e-1,6.440509863370294e0,7.204201218544310e0,-5.676818508196278e0,-7.879872224534205e-1,9.102527541007960e-2,9.078801219726156e-1,1.094602617304895e-3,3.929571703934831e-1
2.345702880937978e-1,3.263114515168814e0,-1.449999999999999e0,1.355291085283231e-1,3.100101097541999e-1,1.239473282064717e0,5.065310031080086e0,7.681470084761410e-1,6.390098002573636e0,7.158245011049777e0,-5.621950994097494e0,-7.853811912583611e-1,9.299792103484023e-2,9.059207067251189e-1,1.081372240040917e-3,3.909824591096798e-1
2.369277586821215e-1,3.220695816996558e0,-1.440000000000001e0,1.375171090838601e-1,3.124776192463410e-1,1.242891670835080e0,4.995390044004051e0,7.723898527156086e-1,6.339637980780419e0,7.112027833496028e0,-5.567248128064811e0,-7.827933549197238e-1,9.500213929435744e-2,9.039296013771728e-1,1.068259328469760e-3,3.889835646500632e-1
2.393089222437546e-1,3.178699191923245e0,-1.430000000000000e0,1.395329152134324e-1,3.149863476613882e-1,1.246127604837944e0,4.926534286650709e0,7.764170037695752e-1,6.289145538610851e0,7.065562542380427e0,-5.512728534841276e0,-7.802250000300766e-1,9.703814167190558e-2,9.019065953469679e-1,1.055262981126654e-3,3.869602553572418e-1
2.417140168970360e-1,3.137120440251400e0,-1.420000000000002e0,1.415768744683932e-1,3.175365400798541e-1,1.249180424254299e0,4.858726531503208e0,7.802258661700746e-1,6.238636292439811e0,7.018862158609886e0,-5.458410426269736e0,-7.776773931333048e-1,9.910613667678454e-2,8.998514810157313e-1,1.042382307484189e-3,3.849122881322700e-1
2.441432831534371e-1,3.095955404071177e0,-1.410000000000000e0,1.436493375957784e-1,3.201284322165389e-1,1.252049628624817e0,4.791950800094826e0,7.838141362697709e-1,6.188125713800943e0,6.971939850070714e0,-5.404311577531172e0,-7.751517789523611e-1,1.012063298924196e-1,8.977640536799502e-1,1.029616427630347e-3,3.828394082277924e-1
2.465969639416068e-1,3.055199966844669e0,-1.399999999999999e0,1.457506585347889e-1,3.227622503371111e-1,1.254734876031201e0,4.726191359702224e0,7.871798045645172e-1,6.137629109503616e0,6.924808914068133e0,-5.350449304939098e0,-7.726493786809574e-1,1.033389240237927e-1,8.956441115042497e-1,1.016964471957464e-3,3.807413490751657e-1
2.490753046316680e-1,3.014850052994204e0,-1.390000000000001e0,1.478811944118399e-1,3.254382111866393e-1,1.257235981933025e0,4.661432720063598e0,7.903211571335488e-1,6.087161602488782e0,6.877482759622330e0,-5.296840445355233e0,-7.701713883534480e-1,1.055041189426385e-1,8.934914554764981e-1,1.004425580863512e-3,3.786178321458431e-1
2.515785530597567e-1,2.974901627494745e0,-1.379999999999999e0,1.500413055341181e-1,3.281565219296830e-1,1.259552917677085e0,4.597659630121302e0,7.932367762144293e-1,6.036738113473885e0,6.829974889688314e0,-5.243501337259456e0,-7.677189772946212e-1,1.077021117297614e-1,8.913058893657726e-1,9.919989044659850e-4,3.764685668477681e-1
2.541069595528000e-1,2.935350695470477e0,-1.370000000000001e0,1.522313553817147e-1,3.309173801007063e-1,1.261685808718445e0,4.534857074790248e0,7.959255399607583e-1,5.986373343446273e0,6.782298883407031e0,-5.190447803485514e0,-7.652932866441499e-1,1.099330967144560e-1,8.890872196832161e-1,9.796836023279920e-4,3.742932504578012e-1
2.566607769535560e-1,2.896193301795212e0,-1.359999999999999e0,1.544517105981745e-1,3.337209735657053e-1,1.263634932533712e0,4.473010271748568e0,7.983866213597394e-1,5.936081757018830e0,6.734468378378570e0,-5.137695135659091e0,-7.628954279678528e-1,1.121972655094969e-1,8.868352556473054e-1,9.674788431976853e-4,3.720915680900629e-1
2.592402606458911e-1,2.857425530696980e0,-1.350000000000001e0,1.567027409794144e-1,3.365674804944511e-1,1.265400716248003e0,4.412104668251144e0,8.006194863404790e-1,5.885877566684896e0,6.686497053025375e0,-5.085258080344417e0,-7.605264819556810e-1,1.144948070411328e-1,8.845498091541059e-1,9.553838047611730e-4,3.698631927006000e-1
2.618456685803260e-1,2.819043505366335e0,-1.340000000000000e0,1.589848194609796e-1,3.394570693429544e-1,1.266983733989284e0,4.352125937964797e0,8.026238910967138e-1,5.835774717999882e0,6.638398609096596e0,-5.033150826903169e0,-7.581874972084749e-1,1.168259075734045e-1,8.822306947531866e-1,9.433976734089564e-4,3.676077851284223e-1
2.644772612998244e-1,2.781043387568774e0,-1.329999999999998e0,1.612983221035138e-1,3.423898988473162e-1,1.268384703979420e0,4.293059977824111e0,8.043998786444799e-1,5.785786875685086e0,6.590186754329566e0,-4.981386997040606e0,-7.558794891158397e-1,1.191907507255280e-1,8.798777296304555e-1,9.315196440167128e-4,3.653249941733898e-1
2.671353019658503e-1,2.743421377260864e0,-1.320000000000000e0,1.636436280764991e-1,3.453661180251725e-1,1.269604485386370e0,4.234892904909728e0,8.059477746565946e-1,5.735927410729846e0,6.541875185386441e0,-4.929979636073251e0,-7.536034388253203e-1,1.215895174827580e-1,8.774907335975027e-1,9.197489197392188e-4,3.630144567096933e-1
2.698200563846872e-1,2.706173712210194e0,-1.309999999999999e0,1.660211196400493e-1,3.483858661882018e-1,1.270644074936331e0,4.177611053345730e0,8.072681825854024e-1,5.686209388436532e0,6.493477571021934e0,-4.878941205851129e0,-7.513602923068676e-1,1.240223861986776e-1,8.750695290895034e-1,9.080847118189481e-4,3.606757978356590e-1
