a,z,N,t,phi,phidot,H,KE,PE,rho_phi,P_phi,w_phi,w_cpl,Omega_phi_test,Omega_DE_cpl
2.112253271732714e-3,4.724280748348348e2,-6.160000000000000e0,9.960983610811506e-5,4.299898917961817e-9,9.703765452395017e-5,6.004436039891464e3,4.708153197754754e-9,2.720766846625728e0,2.720766851333881e0,-2.720766841917575e0,-9.999999965390985e-1,-1.459732648036960e0,2.515507560385685e-8,2.335092222074851e-11
2.133481770037708e-3,4.677173867824170e2,-6.150000000000000e0,1.012883158939711e-4,4.464144418679752e-9,9.866886400710485e-5,5.911596266220615e3,4.867772362226275e-9,2.720766846178853e0,2.720766851046626e0,-2.720766841311081e0,-9.999999964217644e-1,-1.459719910937977e0,2.595138499611676e-8,2.442466685011376e-11
2.154923618297615e-3,4.630535708592761e2,-6.140000000000000e0,1.029931512717129e-4,4.633768914416316e-9,1.003225092203959e-4,5.820221813312381e3,5.032302928138205e-9,2.720766845717345e0,2.720766850749648e0,-2.720766840685042e0,-9.999999963008201e-1,-1.459707045829021e0,2.677262779820817e-8,2.554751362365877e-11
2.176580960715126e-3,4.584361606799342e2,-6.130000000000000e0,1.047247473271503e-4,4.808939442085495e-9,1.019990126028287e-4,5.730288877024707e3,5.201899285976004e-9,2.720766845240747e0,2.720766850442646e0,-2.720766840038847e0,-9.999999961761521e-1,-1.459694051423571e0,2.761957809741846e-8,2.672169741087643e-11
2.198455963042531e-3,4.538646944995250e2,-6.120000000000000e0,1.064835151153351e-4,4.989827697642812e-9,1.036988006894886e-4,5.641774054646120e3,5.376720632219136e-9,2.720766844748592e0,2.720766850125313e0,-2.720766839371871e0,-9.999999960476431e-1,-1.459680926422174e0,2.849303386442724e-8,2.794955439665584e-11
2.220550812798294e-3,4.493387151676209e2,-6.110000000000000e0,1.082698719707148e-4,5.176610863781132e-9,1.054223041213440e-4,5.554654337823345e3,5.556931103126568e-9,2.720766844240398e0,2.720766849797329e0,-2.720766838683467e0,-9.999999959151730e-1,-1.459667669512321e0,2.939381768700897e-8,2.923352665896258e-11
2.242867719485803e-3,4.448577700825168e2,-6.100000000000000e0,1.100842417397269e-4,5.369472237359343e-9,1.071699577411739e-4,5.468907105619199e3,5.742699921122499e-9,2.720766843715668e0,2.720766849458368e0,-2.720766837972968e0,-9.999999957786165e-1,-1.459654279368308e0,3.032277752621009e-8,3.057616695276530e-11
2.265408914814322e-3,4.404214111459706e2,-6.090000000000000e0,1.119270545584272e-4,5.568600360184325e-9,1.089422008322024e-4,5.384510117698354e3,5.934201561081956e-9,2.720766843173887e0,2.720766849108088e0,-2.720766837239685e0,-9.999999956378464e-1,-1.459640754651111e0,3.128078749568610e-8,3.198014370947727e-11
2.288176652922169e-3,4.360291947183915e2,-6.080000000000000e0,1.137987470530828e-4,5.774189530532384e-9,1.107394772120901e-4,5.301441507638413e3,6.131615906603516e-9,2.720766842614526e0,2.720766848746142e0,-2.720766836482910e0,-9.999999954927294e-1,-1.459627094008247e0,3.226874866490868e-8,3.344824626160011e-11
2.311173210602129e-3,4.316806815744764e2,-6.070000000000000e0,1.156997625103272e-4,5.986440221786094e-9,1.125622353438140e-4,5.219679776364029e3,6.335128412798084e-9,2.720766842037042e0,2.720766848372170e0,-2.720766835701913e0,-9.999999953431302e-1,-1.459613296073639e0,3.328758988697027e-8,3.498339030268668e-11
2.334400887529133e-3,4.273754368592872e2,-6.060000000000000e0,1.176305511489582e-4,6.205559866435030e-9,1.144109284453986e-4,5.139203785701619e3,6.544930273869058e-9,2.720766841440868e0,2.720766847985799e0,-2.720766834895938e0,-9.999999951889076e-1,-1.459599359467483e0,3.433826865173949e-8,3.658862359319884e-11
2.357862006490233e-3,4.231130300447641e2,-6.050000000000000e0,1.195915697428209e-4,6.431761392834396e-9,1.162860146924762e-4,5.059992752052391e3,6.761218606529393e-9,2.720766840825426e0,2.720766847586645e0,-2.720766834064208e0,-9.999999950299169e-1,-1.459585282796106e0,3.542177196514212e-8,3.826713192330681e-11
2.381558913616871e-3,4.188930348866748e2,-6.040000000000000e0,1.215832820615781e-4,6.665264587733385e-9,1.181879572971935e-4,4.982026240181479e3,6.984196625041617e-9,2.720766840190119e0,2.720766847174315e0,-2.720766833205922e0,-9.999999948660087e-1,-1.459571064651830e0,3.653911725536506e-8,4.002224534417165e-11
2.405493978619510e-3,4.147150293819861e2,-6.030000000000000e0,1.236061590113814e-4,6.906296447728934e-9,1.201172246548159e-4,4.905284157120834e3,7.214073829387761e-9,2.720766839534327e0,2.720766846748401e0,-2.720766832320253e0,-9.999999946970290e-1,-1.459556703612828e0,3.769135330680821e-8,4.185744467977428e-11
2.429669595024597e-3,4.105785957266655e2,-6.020000000000000e0,1.256606786829756e-4,7.155091176201711e-9,1.220742904742448e-4,4.829746746183855e3,7.451066197395153e-9,2.720766838857415e0,2.720766846308481e0,-2.720766831406349e0,-9.999999945228192e-1,-1.459542198242985e0,3.887956122263035e-8,4.377636833188801e-11
2.454088180413917e-3,4.064833202739014e2,-6.010000000000000e0,1.277473262398840e-4,7.411889596774162e-9,1.240596339058882e-4,4.755394581089571e3,7.695396382431507e-9,2.720766838158726e0,2.720766845854123e0,-2.720766830463330e0,-9.999999943432152e-1,-1.459527547091751e0,4.010485541676328e-8,4.578281939136176e-11
2.478752176666358e-3,4.024287934927351e2,-6.000000000000000e0,1.298665942441811e-4,7.676940163325406e-9,1.260737396767756e-4,4.682208560194184e3,7.947293918043694e-9,2.720766837437585e0,2.720766845384879e0,-2.720766829490291e0,-9.999999941580485e-1,-1.459512748694000e0,4.136838463629674e-8,4.788077306947149e-11
2.503664050202100e-3,3.984146099271100e2,-5.990000000000000e0,1.320189829731327e-4,7.950499994140685e-9,1.281170982642487e-4,4.610169900828116e3,8.206995433825575e-9,2.720766836693293e0,2.720766844900288e0,-2.720766828486297e0,-9.999999939671453e-1,-1.459497801569879e0,4.267133301515907e-8,5.007438446370763e-11
2.528826292229256e-3,3.944403681553241e2,-5.980000000000000e0,1.342050000529730e-4,8.232833262405392e-9,1.301902059557546e-4,4.539260133736393e3,8.474744863400895e-9,2.720766835925130e0,2.720766844399875e0,-2.720766827450385e0,-9.999999937703262e-1,-1.459482704224663e0,4.401492116005264e-8,5.236799667301807e-11
2.554241418992998e-3,3.905056707498882e2,-5.970000000000000e0,1.364251608160492e-4,8.524212373053413e-9,1.322935650197839e-4,4.469461097620476e3,8.750793672821896e-9,2.720766835132356e0,2.720766843883149e0,-2.720766826381562e0,-9.999999935674063e-1,-1.459467455148604e0,4.540040726962844e-8,5.476614927819360e-11
2.579911972027180e-3,3.866101242377834e2,-5.960000000000000e0,1.386799884580179e-4,8.824918382716632e-9,1.344276838528890e-4,4.400754933779614e3,9.035401093026141e-9,2.720766834314204e0,2.720766843349605e0,-2.720766825278803e0,-9.999999933581954e-1,-1.459452052816784e0,4.682908828791509e-8,5.727358720378711e-11
2.605840518408498e-3,3.827533390611119e2,-5.950000000000000e0,1.409700143166844e-4,9.135241917154366e-9,1.365930771602179e-4,4.333124080849742e3,9.328834364048620e-9,2.720766833469886e0,2.720766842798720e0,-2.720766824141052e0,-9.999999931424964e-1,-1.459436495688955e0,4.830230109305110e-8,5.989526997869480e-11
2.632029651013201e-3,3.789349295381417e2,-5.940000000000000e0,1.432957774828327e-4,9.455481365332418e-9,1.387902659564325e-4,4.266551269638201e3,9.631368962128628e-9,2.720766832598589e0,2.720766842229958e0,-2.720766822967220e0,-9.999999929201070e-1,-1.459420782209392e0,4.982142372239612e-8,6.263638141328855e-11
2.658481988776367e-3,3.751545138247391e2,-5.930000000000000e0,1.456578252941556e-4,9.785944668097017e-9,1.410197778011783e-4,4.201019518052372e3,9.943288865546850e-9,2.720766831699476e0,2.720766841642765e0,-2.720766821756187e0,-9.999999926908189e-1,-1.459404910806734e0,5.138787663513439e-8,6.550233971179615e-11
2.685200176953821e-3,3.714117138761822e2,-5.920000000000000e0,1.480567135361778e-4,1.012694995787865e-8,1.432821469744965e-4,4.136512126120439e3,1.026488682081060e-8,2.720766830771680e0,2.720766841036567e0,-2.720766820506793e0,-9.999999924544165e-1,-1.459388879893828e0,5.300312401351662e-8,6.849880803946179e-11
2.712186887386643e-3,3.677061554093570e2,-5.910000000000000e0,1.504930064107651e-4,1.047882517544328e-8,1.455779145592319e-4,4.073012671102586e3,1.059646460370751e-8,2.720766829814310e0,2.720766840410774e0,-2.720766819217845e0,-9.999999922106779e-1,-1.459372687867568e0,5.466867510391856e-8,7.163170556489007e-11
2.739444818768368e-3,3.640374678653289e2,-5.900000000000000e0,1.529672765025334e-4,1.084190767759937e-8,1.479076285226860e-4,4.010505002690889e3,1.093833328760244e-8,2.720766828826446e0,2.720766839764780e0,-2.720766817888113e0,-9.999999919593747e-1,-1.459356333108739e0,5.638608559893470e-8,7.490721899889519e-11
2.766976696914851e-3,3.604052843722859e2,-5.890000000000000e0,1.554801051126939e-4,1.121654542614667e-8,1.502718439306604e-4,3.948973238296200e3,1.129081353916038e-8,2.720766827807144e0,2.720766839097958e0,-2.720766816516331e0,-9.999999917002711e-1,-1.459339813981851e0,5.815695906175971e-8,7.833181465213042e-11
2.794785275036844e-3,3.568092417088525e2,-5.880000000000000e0,1.580320826850609e-4,1.160309866619457e-8,1.526711232180464e-4,3.888401758420433e3,1.165423593232996e-8,2.720766826755423e0,2.720766838409659e0,-2.720766815101188e0,-9.999999914331242e-1,-1.459323128834978e0,5.998294839414893e-8,8.191225103476610e-11
2.822873334015336e-3,3.532489802677654e2,-5.870000000000000e0,1.606238082435855e-4,1.200193709017617e-8,1.551060360377178e-4,3.828775202112551e3,1.202894120766691e-8,2.720766825670277e0,2.720766837699218e0,-2.720766813641335e0,-9.999999911576830e-1,-1.459306275999591e0,6.186575734929197e-8,8.565559202253552e-11
2.851243682679632e-3,3.497241440199135e2,-5.860000000000000e0,1.632558899668385e-4,1.241344217512633e-8,1.575771595896521e-4,3.770078462506779e3,1.241528061217135e-8,2.720766824550668e0,2.720766836965948e0,-2.720766812135387e0,-9.999999908736900e-1,-1.459289253790392e0,6.380714209096701e-8,8.956922061454260e-11
2.879899158088243e-3,3.462343804787345e2,-5.850000000000000e0,1.659289453171404e-4,1.283800751820444e-8,1.600850787758813e-4,3.712296682441392e3,1.281361622334006e-8,2.720766823395524e0,2.720766836209141e0,-2.720766810581908e0,-9.999999905808787e-1,-1.459272060505147e0,6.580891280039341e-8,9.366085330937683e-11
2.908842625812584e-3,3.427793406649665e2,-5.840000000000000e0,1.686436013142118e-4,1.327603984442915e-8,1.626303864247487e-4,3.655415250156635e3,1.322432129433154e-8,2.720766822203740e0,2.720766835428062e0,-2.720766808979419e0,-9.999999902789750e-1,-1.459254694424512e0,6.787293533223665e-8,9.793855512725580e-11
2.938076980223550e-3,3.393586790717487e2,-5.830000000000000e0,1.714004941524860e-4,1.372795686099966e-8,1.652136831435476e-4,3.599419795070206e3,1.364778054892827e-8,2.720766820974180e0,2.720766834621960e0,-2.720766807326399e0,-9.999999899676955e-1,-1.459237153811866e0,7.000113292127023e-8,1.024107553071684e-10
2.967605144780944e-3,3.359720536300713e2,-5.820000000000000e0,1.742002697465184e-4,1.419418956851125e-8,1.678355776954084e-4,3.544296183628918e3,1.408439057017573e-8,2.720766819705669e0,2.720766833790059e0,-2.720766805621278e0,-9.999999896467493e-1,-1.459219436913131e0,7.219548794123775e-8,1.070862637092755e-10
2.997430072325829e-3,3.326191256745680e2,-5.810000000000000e0,1.770435840130515e-4,1.467518337958529e-8,1.704966872231459e-4,3.490030515235044e3,1.453456017703361e-8,2.720766818396997e0,2.720766832931557e0,-2.720766803862437e0,-9.999999893158354e-1,-1.459201541956604e0,7.445804371751284e-8,1.119742879541885e-10
3.027554745375815e-3,3.292995599096486e2,-5.800000000000000e0,1.799311027213526e-4,1.517139701434919e-8,1.731976372381586e-4,3.436609118245973e3,1.499871077244038e-8,2.720766817046916e0,2.720766832045626e0,-2.720766802048205e0,-9.999999889746446e-1,-1.459183467152775e0,7.679090639519834e-8,1.170844513321582e-10
3.057982176423307e-3,3.260130243759710e2,-5.790000000000000e0,1.828635015808126e-4,1.568330260113332e-8,1.759390617394297e-4,3.384018546045804e3,1.547727672287543e-8,2.720766815654140e0,2.720766831131417e0,-2.720766800176863e0,-9.999999886228569e-1,-1.459165210694146e0,7.919624686435753e-8,1.224268115166772e-10
3.088715408236769e-3,3.227591904172428e2,-5.780000000000000e0,1.858414665830956e-4,1.621138707438892e-8,1.787216034728936e-4,3.332245573187459e3,1.597070577396111e-8,2.720766814217345e0,2.720766830188051e0,-2.720766798246640e0,-9.999999882601438e-1,-1.459146770755058e0,8.167630274412516e-8,1.280118801185586e-10
3.119757514164995e-3,3.195377326473563e2,-5.770000000000000e0,1.888656944989289e-4,1.675615447607035e-8,1.815459142975873e-4,3.281277191604093e3,1.647945949907346e-8,2.720766812735160e0,2.720766829214620e0,-2.720766796255701e0,-9.999999878861655e-1,-1.459128145491501e0,8.423338042749169e-8,1.338506431181455e-10
3.151111598444441e-3,3.163483289178504e2,-5.760000000000000e0,1.919368921945469e-4,1.731812190286101e-8,1.844126548377384e-4,3.231100606888441e3,1.700401363215142e-8,2.720766811206178e0,2.720766828210192e0,-2.720766794202164e0,-9.999999875005726e-1,-1.459109333040933e0,8.686985718861688e-8,1.399545822150043e-10
3.182780796509667e-3,3.131906602856942e2,-5.750000000000000e0,1.950557773592427e-4,1.789782302701079e-8,1.873224949842701e-4,3.181703234638795e3,1.754485856356595e-8,2.720766809628946e0,2.720766827173805e0,-2.720766792084088e0,-9.999999871030048e-1,-1.459090331522094e0,8.958818335458296e-8,1.463356971362177e-10
3.214768275306870e-3,3.100644109813929e2,-5.740000000000000e0,1.982230786580741e-4,1.849580857686654e-8,1.902761140608507e-4,3.133072696870445e3,1.810249979104893e-8,2.720766808001967e0,2.720766826104467e0,-2.720766789899467e0,-9.999999866930898e-1,-1.459071139034816e0,9.239088454355163e-8,1.530065289462122e-10
3.247077233610586e-3,3.069692683774110e2,-5.730000000000000e0,2.014395359688656e-4,1.911264725236154e-8,1.932742010365777e-4,3.085196818491298e3,1.867745839316373e-8,2.720766806323693e0,2.720766825001151e0,-2.720766787646235e0,-9.999999862704455e-1,-1.459051753659834e0,9.528056397135521e-8,1.599801844029972e-10
3.279710902343573e-3,3.039049229569085e2,-5.720000000000000e0,2.047059000307270e-4,1.974892330410076e-8,1.963174543425811e-4,3.038063623840488e3,1.927027143977571e-8,2.720766804592534e0,2.720766823862806e0,-2.720766785322263e0,-9.999999858346762e-1,-1.459032173458594e0,9.825990482861177e-8,1.672703614076849e-10
3.312672544899893e-3,3.008710682827902e2,-5.710000000000000e0,2.080229330379366e-4,2.040523947219310e-8,1.994065823249082e-4,2.991661333288812e3,1.988149253725019e-8,2.720766802806851e0,2.720766822688343e0,-2.720766782925359e0,-9.999999853853757e-1,-1.459012396473060e0,1.013316727305150e-7,1.748913755962570e-10
3.345965457471272e-3,2.978674009670603e2,-5.700000000000000e0,2.113914090299456e-4,2.108221888291193e-8,2.025423035754595e-4,2.945978359899801e3,2.051169236882679e-8,2.720766800964948e0,2.720766821476640e0,-2.720766780453256e0,-9.999999849221241e-1,-1.458992420725517e0,1.044987182415218e-7,1.828581881247442e-10
3.379592969376715e-3,2.948936206404838e2,-5.690000000000000e0,2.148121135718212e-4,2.178050265671411e-8,2.057253467496588e-4,2.901003306150345e3,2.116145914763367e-8,2.720766799065081e0,2.720766820226540e0,-2.720766777903621e0,-9.999999844444889e-1,-1.458972244218374e0,1.077639794772211e-7,1.911864347012501e-10
3.413558443395430e-3,2.919494299225505e2,-5.680000000000000e0,2.182858440212068e-4,2.250075102975298e-8,2.089564508041581e-4,2.856724960709734e3,2.183139916633527e-8,2.720766797105453e0,2.720766818936852e0,-2.720766775274053e0,-9.999999839520247e-1,-1.458951864933963e0,1.111304847857398e-7,1.998924559206558e-10
3.447865276103127e-3,2.890345343917347e2,-5.670000000000000e0,2.218134098738601e-4,2.324364496144747e-8,2.122363652917005e-4,2.813132295275985e3,2.252213737611608e-8,2.720766795084212e0,2.720766817606349e0,-2.720766772562074e0,-9.999999834442721e-1,-1.458931280834338e0,1.146013555111203e-7,2.089933289603411e-10
3.482516898211663e-3,2.861486425560544e2,-5.660000000000000e0,2.253956332939186e-4,2.400988897891329e-8,2.155658507957764e-4,2.770214461468483e3,2.323431801465347e-8,2.720766792999440e0,2.720766816233758e0,-2.720766769765122e0,-9.999999829207575e-1,-1.458910489861073e0,1.181798088411625e-7,2.185069006978367e-10
3.517516774912128e-3,2.832914658239209e2,-5.650000000000000e0,2.290333483797929e-4,2.480020599668532e-8,2.189456784338513e-4,2.727960787775792e3,2.396860505242971e-8,2.720766790849172e0,2.720766814817777e0,-2.720766766880567e0,-9.999999823809930e-1,-1.458889489935053e0,1.218691607423189e-7,2.284518223140785e-10
3.552868406221362e-3,2.804627184752800e2,-5.640000000000000e0,2.327274019896854e-4,2.561534200948912e-8,2.223766305080556e-4,2.686360776557665e3,2.472568289805813e-8,2.720766788631377e0,2.720766813357060e0,-2.720766763905694e0,-9.999999818244748e-1,-1.458868278956267e0,1.256728289842922e-7,2.388475854487544e-10
3.588575327331948e-3,2.776621176330399e2,-5.630000000000000e0,2.364786539691847e-4,2.645606707798140e-8,2.258595007199972e-4,2.645404101100240e3,2.550625703274321e-8,2.720766786343960e0,2.720766811850217e0,-2.720766760837703e0,-9.999999812506849e-1,-1.458846854803601e0,1.295943362570787e-7,2.497145599772099e-10
3.624641108965756e-3,2.748893832347824e2,-5.620000000000000e0,2.402879773110617e-4,2.732317580282506e-8,2.293950943314333e-4,2.605080602723389e3,2.631105465166360e-8,2.720766783984760e0,2.720766810295814e0,-2.720766757673705e0,-9.999999806590888e-1,-1.458825215334620e0,1.336373133832796e-7,2.610740334814983e-10
3.661069357731005e-3,2.721442380047569e2,-5.610000000000000e0,2.441562578714970e-4,2.821748483167522e-8,2.329842279903689e-4,2.565380287939323e3,2.714082524613409e-8,2.720766781551553e0,2.720766808692378e0,-2.720766754410728e0,-9.999999800491354e-1,-1.458803358385361e0,1.378055026285851e-7,2.729482524913685e-10
3.697863716482932e-3,2.694264074261525e2,-5.600000000000000e0,2.480843950047360e-4,2.913983650966093e-8,2.366277302498996e-4,2.526293325661450e3,2.799634136160963e-8,2.720766779042049e0,2.720766807038391e0,-2.720766751045708e0,-9.999999794202566e-1,-1.458781281770110e0,1.421027611134311e-7,2.853604655744022e-10
3.735027864688067e-3,2.667356197136472e2,-5.590000000000000e0,2.520733020960882e-4,3.009110203188558e-8,2.403264420221142e-4,2.487810044462577e3,2.887839936750431e-8,2.720766776453878e0,2.720766805332277e0,-2.720766747575479e0,-9.999999787718674e-1,-1.458758983281187e0,1.465330643289140e-7,2.983349683580279e-10
3.772565518792205e-3,2.640716057862269e2,-5.580000000000000e0,2.561239060034655e-4,3.107217683146551e-8,2.440812161788526e-4,2.449920929881514e3,2.978782004567389e-8,2.720766773784602e0,2.720766803572422e0,-2.720766743996782e0,-9.999999781033639e-1,-1.458736460688725e0,1.511005097601516e-7,3.118971505698497e-10
3.810480432592037e-3,2.614340992402790e2,-5.570000000000000e0,2.602371475819647e-4,3.208398362410642e-8,2.478929179959309e-4,2.412616621777239e3,3.072544939626867e-8,2.720766771031712e0,2.720766801757161e0,-2.720766740306262e0,-9.999999774141252e-1,-1.458713711740445e0,1.558093206203621e-7,3.260735451865630e-10
